order_id,customer_id,store_id,order_ts,status
O0001772,C000463,S001,2025-12-22 10:08:18,PLACED
O0001773,C000449,S010,2025-12-28 14:51:18,SHIPPED
O0001774,C000256,S005,2025-12-28 12:41:18,DELIVERED
O0001775,C000738,S010,2025-12-23 07:54:18,DELIVERED
O0001776,C000313,S003,2025-12-25 15:33:18,SHIPPED
O0001777,C000523,S006,2025-12-22 08:38:18,SHIPPED
O0001778,C000526,S006,2025-12-26 09:31:18,PLACED
O0001779,C000618,S010,2025-12-26 10:39:18,DELIVERED
O0001780,C000682,S009,2025-12-27 23:11:18,SHIPPED
O0001781,C000033,S006,2025-12-23 21:24:18,SHIPPED
O0001782,C000443,S001,2025-12-25 10:47:18,PLACED
O0001783,C000272,S009,2025-12-26 10:50:18,DELIVERED
O0001784,C000360,S001,2025-12-23 15:16:18,DELIVERED
O0001785,C000359,S007,2025-12-28 18:13:18,PLACED
O0001786,C000522,S002,2025-12-24 08:22:18,SHIPPED
O0001787,C000508,S002,2025-12-27 19:51:18,DELIVERED
O0001788,C000333,S006,2025-12-28 08:34:18,PLACED
O0001789,C000643,S008,2025-12-23 13:10:18,DELIVERED
O0001790,C000019,S001,2025-12-25 04:19:18,PLACED
O0001791,C000495,S006,2025-12-24 21:03:18,SHIPPED
O0001792,C000495,S007,2025-12-23 18:17:18,DELIVERED
O0001793,C000363,S006,2025-12-28 01:06:18,DELIVERED
O0001794,C000183,S003,2025-12-27 22:05:18,SHIPPED
O0001795,C000625,S001,2025-12-26 12:23:18,SHIPPED
O0001796,C000590,S004,2025-12-25 01:07:18,DELIVERED
O0001797,C000231,S006,2025-12-25 06:40:18,PLACED
O0001798,C000601,S010,2025-12-23 10:13:18,DELIVERED
O0001799,C000196,S007,2025-12-23 05:14:18,PLACED
O0001800,C000243,S008,2025-12-27 09:53:18,PLACED
O0001801,C000172,S003,2025-12-23 05:41:18,PLACED
O0001802,C000636,S001,2025-12-26 06:38:18,PLACED
O0001803,C000208,S007,2025-12-26 02:20:18,SHIPPED
O0001804,C000352,S007,2025-12-24 14:30:18,SHIPPED
O0001805,C000265,S010,2025-12-22 13:26:18,DELIVERED
O0001806,C000313,S002,2025-12-22 00:03:18,SHIPPED
O0001807,C000270,S004,2025-12-23 22:06:18,DELIVERED
O0001808,C000596,S008,2025-12-25 11:24:18,SHIPPED
O0001809,C000781,S009,2025-12-25 12:38:18,PLACED
O0001810,C000107,S002,2025-12-27 15:10:18,SHIPPED
O0001811,C000517,S001,2025-12-28 14:41:18,SHIPPED
O0001812,C000364,S003,2025-12-26 11:18:18,SHIPPED
O0001813,C000271,S006,2025-12-24 06:24:18,PLACED
O0001814,C000725,S010,2025-12-27 20:07:18,SHIPPED
O0001815,C000293,S008,2025-12-23 07:52:18,DELIVERED
O0001816,C000048,S004,2025-12-24 04:49:18,SHIPPED
O0001817,C000287,S009,2025-12-28 11:06:18,DELIVERED
O0001818,C000305,S004,2025-12-23 02:55:18,DELIVERED
O0001819,C000413,S010,2025-12-28 07:21:18,DELIVERED
O0001820,C000407,S008,2025-12-27 15:03:18,SHIPPED
O0001821,C000711,S009,2025-12-25 02:59:18,DELIVERED
O0001822,C000125,S002,2025-12-25 08:16:18,SHIPPED
O0001823,C000466,S009,2025-12-24 07:36:18,SHIPPED
O0001824,C000296,S001,2025-12-26 18:59:18,DELIVERED
O0001825,C000698,S006,2025-12-22 15:57:18,DELIVERED
O0001826,C000117,S007,2025-12-27 21:05:18,PLACED
O0001827,C000675,S007,2025-12-23 05:12:18,PLACED
O0001828,C000071,S006,2025-12-28 13:00:18,DELIVERED
O0001829,C000459,S008,2025-12-25 06:49:18,CANCELLED
O0001830,C000411,S008,2025-12-24 00:18:18,DELIVERED
O0001831,C000404,S002,2025-12-27 07:39:18,DELIVERED
O0001832,C000788,S006,2025-12-28 18:00:18,SHIPPED
O0001833,C000781,S009,2025-12-25 05:01:18,PLACED
O0001834,C000061,S008,2025-12-23 10:40:18,PLACED
O0001835,C000242,S004,2025-12-28 14:18:18,SHIPPED
O0001836,C000041,S009,2025-12-25 22:11:18,DELIVERED
O0001837,C000710,S005,2025-12-27 14:11:18,DELIVERED
O0001838,C000346,S001,2025-12-28 17:35:18,SHIPPED
O0001839,C000700,S005,2025-12-27 19:22:18,PLACED
O0001840,C000130,S002,2025-12-25 10:14:18,DELIVERED
O0001841,C000073,S007,2025-12-22 19:22:18,DELIVERED
O0001842,C000153,S005,2025-12-28 06:25:18,SHIPPED
O0001843,C000271,S005,2025-12-26 17:02:18,DELIVERED
O0001844,C000638,S005,2025-12-23 04:55:18,SHIPPED
O0001845,C000067,S002,2025-12-25 07:55:18,DELIVERED
O0001846,C000587,S007,2025-12-27 09:17:18,PLACED
O0001847,C000347,S007,2025-12-24 04:23:18,PLACED
O0001848,C000474,S001,2025-12-22 19:22:18,CANCELLED
O0001849,C000453,S003,2025-12-23 11:39:18,PLACED
O0001850,C000578,S004,2025-12-28 08:48:18,DELIVERED
O0001851,C000683,S007,2025-12-27 00:27:18,SHIPPED
O0001852,C000651,S005,2025-12-25 21:58:18,SHIPPED
O0001853,C000556,S009,2025-12-24 23:57:18,DELIVERED
O0001854,C000476,S009,2025-12-28 06:50:18,PLACED
O0001855,C000277,S008,2025-12-23 19:27:18,DELIVERED
O0001856,C000036,S001,2025-12-23 01:07:18,DELIVERED
O0001857,C000606,S009,2025-12-22 19:48:18,PLACED
O0001858,C000424,S007,2025-12-22 15:25:18,DELIVERED
O0001859,C000752,S006,2025-12-25 20:36:18,DELIVERED
O0001860,C000700,S004,2025-12-26 20:04:18,CANCELLED
O0001861,C000512,S002,2025-12-26 08:37:18,DELIVERED
O0001862,C000566,S005,2025-12-23 15:43:18,SHIPPED
O0001863,C000640,S002,2025-12-28 07:38:18,DELIVERED
O0001864,C000776,S003,2025-12-24 14:58:18,DELIVERED
O0001865,C000635,S004,2025-12-24 06:58:18,SHIPPED
O0001866,C000104,S006,2025-12-22 05:51:18,DELIVERED
O0001867,C000241,S006,2025-12-28 03:00:18,DELIVERED
O0001868,C000718,S006,2025-12-25 19:15:18,SHIPPED
O0001869,C000409,S009,2025-12-25 12:21:18,DELIVERED
O0001870,C000399,S009,2025-12-28 19:50:18,SHIPPED
O0001871,C000290,S006,2025-12-26 06:16:18,SHIPPED
O0001872,C000613,S004,2025-12-28 14:23:18,SHIPPED
O0001873,C000428,S006,2025-12-24 23:59:18,DELIVERED
O0001874,C000530,S010,2025-12-26 19:07:18,DELIVERED
O0001875,C000352,S006,2025-12-25 10:16:18,SHIPPED
O0001876,C000367,S008,2025-12-25 04:11:18,DELIVERED
O0001877,C000156,S009,2025-12-26 22:41:18,PLACED
O0001878,C000015,S009,2025-12-22 22:44:18,DELIVERED
O0001879,C000077,S002,2025-12-25 01:57:18,PLACED
O0001880,C000388,S002,2025-12-23 02:41:18,DELIVERED
O0001881,C000632,S003,2025-12-28 06:11:18,PLACED
O0001882,C000541,S005,2025-12-25 21:10:18,PLACED
O0001883,C000675,S004,2025-12-27 10:46:18,DELIVERED
O0001884,C000035,S003,2025-12-27 15:43:18,PLACED
O0001885,C000087,S004,2025-12-27 03:15:18,PLACED
O0001886,C000011,S009,2025-12-27 15:45:18,DELIVERED
O0001887,C000616,S007,2025-12-26 10:26:18,DELIVERED
O0001888,C000697,S007,2025-12-25 11:40:18,DELIVERED
O0001889,C000621,S001,2025-12-24 14:21:18,DELIVERED
O0001890,C000486,S002,2025-12-27 22:16:18,DELIVERED
O0001891,C000219,S010,2025-12-22 01:44:18,SHIPPED
O0001892,C000063,S009,2025-12-22 09:02:18,SHIPPED
O0001893,C000627,S009,2025-12-28 01:49:18,PLACED
O0001894,C000467,S006,2025-12-27 17:42:18,DELIVERED
O0001895,C000298,S003,2025-12-28 00:14:18,PLACED
O0001896,C000387,S009,2025-12-25 19:35:18,DELIVERED
O0001897,C000180,S008,2025-12-23 14:24:18,CANCELLED
O0001898,C000533,S004,2025-12-25 00:10:18,SHIPPED
O0001899,C000009,S010,2025-12-27 03:35:18,PLACED
O0001900,C000254,S004,2025-12-22 20:58:18,DELIVERED
O0001901,C000521,S008,2025-12-21 23:58:18,PLACED
O0001902,C000004,S008,2025-12-26 12:30:18,DELIVERED
O0001903,C000511,S004,2025-12-26 04:43:18,SHIPPED
O0001904,C000524,S010,2025-12-26 06:53:18,DELIVERED
O0001905,C000237,S004,2025-12-28 05:16:18,SHIPPED
O0001906,C000033,S001,2025-12-22 06:16:18,SHIPPED
O0001907,C000158,S009,2025-12-24 05:06:18,DELIVERED
O0001908,C000022,S009,2025-12-24 11:32:18,DELIVERED
O0001909,C000682,S010,2025-12-24 09:40:18,SHIPPED
O0001910,C000351,S004,2025-12-28 02:34:18,SHIPPED
O0001911,C000502,S004,2025-12-24 09:00:18,PLACED
O0001912,C000549,S010,2025-12-22 17:13:18,DELIVERED
O0001913,C000699,S001,2025-12-24 16:09:18,PLACED
O0001914,C000412,S005,2025-12-24 06:40:18,PLACED
O0001915,C000598,S007,2025-12-24 20:56:18,SHIPPED
O0001916,C000180,S008,2025-12-22 22:31:18,PLACED
O0001917,C000681,S007,2025-12-23 10:34:18,PLACED
O0001918,C000040,S001,2025-12-25 13:21:18,SHIPPED
O0001919,C000716,S008,2025-12-23 09:33:18,DELIVERED
O0001920,C000796,S003,2025-12-25 21:43:18,SHIPPED
O0001921,C000793,S009,2025-12-23 06:08:18,PLACED
O0001922,C000387,S002,2025-12-28 14:24:18,DELIVERED
O0001923,C000642,S007,2025-12-26 07:32:18,CANCELLED
O0001924,C000754,S009,2025-12-26 03:08:18,PLACED
O0001925,C000761,S004,2025-12-27 07:12:18,SHIPPED
O0001926,C000154,S008,2025-12-26 06:11:18,SHIPPED
O0001927,C000130,S004,2025-12-27 07:05:18,SHIPPED
O0001928,C000042,S010,2025-12-22 19:49:18,DELIVERED
O0001929,C000693,S003,2025-12-23 00:32:18,DELIVERED
O0001930,C000411,S007,2025-12-22 18:11:18,DELIVERED
O0001931,C000632,S001,2025-12-28 14:35:18,SHIPPED
O0001932,C000556,S008,2025-12-24 01:49:18,DELIVERED
O0001933,C000411,S004,2025-12-25 09:42:18,CANCELLED
O0001934,C000405,S004,2025-12-24 19:40:18,DELIVERED
O0001935,C000471,S001,2025-12-25 10:56:18,DELIVERED
O0001936,C000648,S003,2025-12-28 15:02:18,SHIPPED
O0001937,C000232,S008,2025-12-27 01:44:18,DELIVERED
O0001938,C000085,S006,2025-12-27 07:23:18,DELIVERED
O0001939,C000337,S001,2025-12-23 15:44:18,DELIVERED
O0001940,C000590,S008,2025-12-22 18:29:18,SHIPPED
O0001941,C000504,S005,2025-12-25 23:01:18,SHIPPED
O0001942,C000696,S007,2025-12-28 07:45:18,DELIVERED
O0001943,C000391,S003,2025-12-23 16:49:18,SHIPPED
O0001944,C000324,S008,2025-12-27 03:24:18,DELIVERED
O0001945,C000173,S006,2025-12-27 19:59:18,SHIPPED
O0001946,C000577,S004,2025-12-22 08:31:18,DELIVERED
O0001947,C000132,S004,2025-12-24 20:34:18,SHIPPED
O0001948,C000660,S003,2025-12-23 17:28:18,SHIPPED
O0001949,C000084,S008,2025-12-24 20:59:18,DELIVERED
O0001950,C000304,S008,2025-12-22 01:49:18,DELIVERED
O0001951,C000717,S003,2025-12-28 09:47:18,DELIVERED
O0001952,C000298,S007,2025-12-23 07:20:18,SHIPPED
O0001953,C000443,S004,2025-12-21 22:36:18,DELIVERED
O0001954,C000555,S006,2025-12-24 21:35:18,DELIVERED
O0001955,C000531,S010,2025-12-22 14:03:18,DELIVERED
O0001956,C000459,S008,2025-12-25 18:02:18,DELIVERED
O0001957,C000412,S010,2025-12-28 15:53:18,DELIVERED
O0001958,C000496,S009,2025-12-27 19:38:18,DELIVERED
O0001959,C000732,S001,2025-12-22 04:10:18,DELIVERED
O0001960,C000581,S003,2025-12-22 23:05:18,PLACED
O0001961,C000167,S008,2025-12-23 02:09:18,SHIPPED
O0001962,C000185,S002,2025-12-27 08:25:18,DELIVERED
O0001963,C000117,S005,2025-12-25 15:49:18,SHIPPED
O0001964,C000016,S003,2025-12-22 15:57:18,SHIPPED
O0001965,C000338,S004,2025-12-25 19:30:18,DELIVERED
O0001966,C000646,S010,2025-12-28 03:57:18,SHIPPED
O0001967,C000543,S006,2025-12-25 05:44:18,DELIVERED
O0001968,C000132,S001,2025-12-23 14:12:18,SHIPPED
O0001969,C000505,S003,2025-12-23 15:25:18,SHIPPED
O0001970,C000407,S007,2025-12-27 17:05:18,SHIPPED
O0001971,C000786,S005,2025-12-22 14:51:18,PLACED
O0001972,C000146,S008,2025-12-28 03:43:18,PLACED
O0001973,C000730,S003,2025-12-28 15:13:18,DELIVERED
O0001974,C000741,S005,2025-12-24 07:10:18,PLACED
O0001975,C000265,S002,2025-12-25 09:13:18,SHIPPED
O0001976,C000349,S002,2025-12-24 13:26:18,PLACED
O0001977,C000662,S001,2025-12-26 19:35:18,DELIVERED
O0001978,C000494,S005,2025-12-27 23:33:18,SHIPPED
O0001979,C000434,S005,2025-12-27 00:07:18,SHIPPED
O0001980,C000642,S006,2025-12-23 15:31:18,PLACED
O0001981,C000128,S005,2025-12-24 05:18:18,SHIPPED
O0001982,C000748,S005,2025-12-27 20:59:18,SHIPPED
O0001983,C000083,S003,2025-12-22 08:12:18,CANCELLED
O0001984,C000037,S005,2025-12-22 16:05:18,PLACED
O0001985,C000531,S005,2025-12-26 01:06:18,DELIVERED
O0001986,C000309,S009,2025-12-24 10:04:18,DELIVERED
O0001987,C000723,S005,2025-12-23 18:29:18,DELIVERED
O0001988,C000460,S002,2025-12-25 12:52:18,DELIVERED
O0001989,C000322,S003,2025-12-22 04:09:18,PLACED
O0001990,C000077,S003,2025-12-23 21:35:18,DELIVERED
O0001991,C000747,S004,2025-12-25 01:52:18,DELIVERED
O0001992,C000489,S010,2025-12-28 17:17:18,PLACED
O0001993,C000448,S003,2025-12-27 11:06:18,DELIVERED
O0001994,C000165,S004,2025-12-24 04:39:18,DELIVERED
O0001995,C000453,S005,2025-12-27 17:56:18,SHIPPED
O0001996,C000433,S003,2025-12-28 03:10:18,DELIVERED
O0001997,C000498,S006,2025-12-22 15:01:18,DELIVERED
O0001998,C000561,S008,2025-12-25 05:37:18,SHIPPED
O0001999,C000190,S007,2025-12-26 13:11:18,DELIVERED
O0002000,C000570,S006,2025-12-24 07:12:18,CANCELLED
O0002001,C000636,S006,2025-12-28 12:05:18,DELIVERED
O0002002,C000516,S001,2025-12-24 03:56:18,PLACED
O0002003,C000258,S007,2025-12-26 08:43:18,DELIVERED
O0002004,C000025,S005,2025-12-23 07:22:18,CANCELLED
O0002005,C000434,S006,2025-12-26 04:04:18,PLACED
O0002006,C000581,S007,2025-12-22 09:46:18,PLACED
O0002007,C000477,S005,2025-12-23 18:48:18,DELIVERED
O0002008,C000697,S006,2025-12-28 16:12:18,PLACED
O0002009,C000673,S009,2025-12-27 01:40:18,DELIVERED
O0002010,C000090,S003,2025-12-26 17:46:18,PLACED
O0002011,C000525,S007,2025-12-28 17:18:18,SHIPPED
O0002012,C000013,S009,2025-12-22 09:58:18,CANCELLED
O0002013,C000556,S002,2025-12-28 15:47:18,SHIPPED
O0002014,C000763,S005,2025-12-23 13:41:18,PLACED
O0002015,C000055,S003,2025-12-25 03:43:18,SHIPPED
O0002016,C000096,S009,2025-12-27 05:12:18,PLACED
O0002017,C000510,S002,2025-12-23 07:38:18,DELIVERED
O0002018,C000424,S007,2025-12-22 12:24:18,SHIPPED
O0002019,C000684,S002,2025-12-28 10:19:18,SHIPPED
O0002020,C000625,S004,2025-12-28 01:52:18,DELIVERED
O0002021,C000129,S005,2025-12-24 21:43:18,SHIPPED
O0002022,C000523,S008,2025-12-24 19:23:18,DELIVERED
O0002023,C000042,S001,2025-12-23 13:51:18,DELIVERED
O0002024,C000690,S006,2025-12-25 08:50:18,DELIVERED
O0002025,C000199,S007,2025-12-24 14:34:18,SHIPPED
O0002026,C000229,S003,2025-12-22 19:42:18,SHIPPED
O0002027,C000480,S007,2025-12-23 16:33:18,DELIVERED
O0002028,C000587,S004,2025-12-26 21:47:18,PLACED
O0002029,C000092,S010,2025-12-23 15:20:18,PLACED
O0002030,C000605,S004,2025-12-22 13:13:18,SHIPPED
O0002031,C000405,S007,2025-12-27 06:35:18,DELIVERED
O0002032,C000506,S007,2025-12-28 12:48:18,PLACED
O0002033,C000089,S009,2025-12-26 15:01:18,DELIVERED
O0002034,C000093,S008,2025-12-28 02:00:18,DELIVERED
O0002035,C000225,S005,2025-12-23 14:40:18,DELIVERED
O0002036,C000401,S010,2025-12-24 20:52:18,SHIPPED
O0002037,C000292,S009,2025-12-22 09:17:18,DELIVERED
O0002038,C000702,S003,2025-12-26 05:50:18,PLACED
O0002039,C000288,S004,2025-12-24 17:27:18,DELIVERED
O0002040,C000669,S002,2025-12-22 17:32:18,DELIVERED
O0002041,C000365,S003,2025-12-26 11:51:18,SHIPPED
O0002042,C000585,S002,2025-12-24 15:16:18,DELIVERED
O0002043,C000796,S008,2025-12-21 20:38:18,PLACED
O0002044,C000007,S007,2025-12-26 09:17:18,DELIVERED
O0002045,C000714,S001,2025-12-25 21:38:18,PLACED
O0002046,C000391,S004,2025-12-26 11:22:18,DELIVERED
O0002047,C000381,S009,2025-12-27 10:05:18,DELIVERED
O0002048,C000337,S009,2025-12-24 04:45:18,SHIPPED
O0002049,C000631,S005,2025-12-22 02:01:18,DELIVERED
O0002050,C000150,S007,2025-12-24 08:19:18,DELIVERED
O0002051,C000543,S004,2025-12-25 00:27:18,DELIVERED
O0002052,C000303,S002,2025-12-26 14:09:18,PLACED
O0002053,C000694,S008,2025-12-26 08:48:18,DELIVERED
O0002054,C000795,S006,2025-12-24 14:56:18,SHIPPED
O0002055,C000316,S005,2025-12-23 07:15:18,DELIVERED
O0002056,C000209,S010,2025-12-22 08:05:18,SHIPPED
O0002057,C000797,S002,2025-12-23 17:50:18,DELIVERED
O0002058,C000047,S010,2025-12-26 10:31:18,PLACED
O0002059,C000073,S010,2025-12-23 21:13:18,DELIVERED
O0002060,C000548,S010,2025-12-28 05:53:18,DELIVERED
O0002061,C000202,S003,2025-12-26 19:08:18,SHIPPED
O0002062,C000726,S001,2025-12-27 18:08:18,SHIPPED
O0002063,C000144,S002,2025-12-23 11:14:18,DELIVERED
O0002064,C000156,S010,2025-12-27 22:46:18,SHIPPED
O0002065,C000686,S005,2025-12-25 06:15:18,SHIPPED
O0002066,C000564,S004,2025-12-23 00:27:18,PLACED
O0002067,C000279,S008,2025-12-24 05:46:18,DELIVERED
O0002068,C000421,S003,2025-12-28 17:16:18,DELIVERED
O0002069,C000569,S006,2025-12-23 04:32:18,SHIPPED
O0002070,C000623,S010,2025-12-23 02:55:18,DELIVERED
O0002071,C000735,S006,2025-12-24 12:01:18,DELIVERED
O0002072,C000089,S010,2025-12-23 21:30:18,DELIVERED
O0002073,C000286,S001,2025-12-22 04:50:18,SHIPPED
O0002074,C000771,S005,2025-12-24 04:36:18,SHIPPED
O0002075,C000487,S007,2025-12-22 09:26:18,SHIPPED
O0002076,C000384,S008,2025-12-28 04:09:18,SHIPPED
O0002077,C000309,S005,2025-12-28 08:35:18,DELIVERED
O0002078,C000331,S007,2025-12-22 06:31:18,DELIVERED
O0002079,C000062,S003,2025-12-25 22:28:18,DELIVERED
O0002080,C000403,S007,2025-12-28 04:16:18,DELIVERED
O0002081,C000112,S008,2025-12-23 07:31:18,DELIVERED
O0002082,C000416,S005,2025-12-22 04:59:18,PLACED
O0002083,C000430,S002,2025-12-24 19:56:18,DELIVERED
O0002084,C000618,S009,2025-12-25 17:04:18,DELIVERED
O0002085,C000643,S009,2025-12-28 08:59:18,DELIVERED
O0002086,C000534,S010,2025-12-25 02:14:18,PLACED
O0002087,C000616,S009,2025-12-26 09:59:18,PLACED
O0002088,C000537,S002,2025-12-22 23:46:18,SHIPPED
O0002089,C000078,S006,2025-12-24 03:44:18,DELIVERED
O0002090,C000377,S005,2025-12-22 15:09:18,PLACED
O0002091,C000564,S010,2025-12-27 10:55:18,PLACED
O0002092,C000109,S009,2025-12-24 19:46:18,DELIVERED
O0002093,C000091,S010,2025-12-26 02:35:18,DELIVERED
O0002094,C000499,S009,2025-12-25 15:32:18,DELIVERED
O0002095,C000410,S009,2025-12-25 04:58:18,DELIVERED
O0002096,C000417,S004,2025-12-26 14:25:18,DELIVERED
O0002097,C000771,S010,2025-12-23 21:09:18,PLACED
O0002098,C000673,S006,2025-12-24 23:37:18,PLACED
O0002099,C000529,S003,2025-12-27 05:55:18,DELIVERED
O0002100,C000355,S005,2025-12-24 15:21:18,PLACED
O0002101,C000221,S002,2025-12-23 23:35:18,DELIVERED
O0002102,C000726,S003,2025-12-26 15:21:18,SHIPPED
O0002103,C000153,S008,2025-12-28 00:15:18,PLACED
O0002104,C000192,S008,2025-12-24 14:36:18,PLACED
O0002105,C000346,S004,2025-12-24 14:36:18,DELIVERED
O0002106,C000750,S008,2025-12-24 05:59:18,DELIVERED
O0002107,C000215,S001,2025-12-22 08:23:18,DELIVERED
O0002108,C000287,S010,2025-12-27 05:56:18,SHIPPED
O0002109,C000506,S009,2025-12-28 18:25:18,SHIPPED
O0002110,C000028,S006,2025-12-25 20:44:18,DELIVERED
O0002111,C000450,S008,2025-12-22 14:14:18,SHIPPED
O0002112,C000444,S003,2025-12-26 01:01:18,DELIVERED
O0002113,C000700,S007,2025-12-21 21:51:18,PLACED
O0002114,C000402,S006,2025-12-22 09:02:18,SHIPPED
O0002115,C000233,S006,2025-12-22 15:40:18,PLACED
O0002116,C000101,S002,2025-12-28 16:44:18,SHIPPED
O0002117,C000616,S008,2025-12-25 21:13:18,SHIPPED
O0002118,C000296,S002,2025-12-27 08:47:18,PLACED
O0002119,C000705,S002,2025-12-27 16:24:18,PLACED
O0002120,C000716,S009,2025-12-24 02:06:18,DELIVERED
O0002121,C000739,S001,2025-12-23 08:25:18,PLACED
O0002122,C000541,S009,2025-12-25 16:29:18,SHIPPED
O0002123,C000549,S004,2025-12-26 00:48:18,DELIVERED
O0002124,C000452,S002,2025-12-23 10:25:18,DELIVERED
O0002125,C000783,S003,2025-12-28 08:46:18,SHIPPED
O0002126,C000646,S001,2025-12-28 18:22:18,PLACED
O0002127,C000006,S007,2025-12-27 04:51:18,PLACED
O0002128,C000362,S009,2025-12-24 06:50:18,PLACED
O0002129,C000573,S003,2025-12-23 01:21:18,SHIPPED
O0002130,C000246,S002,2025-12-27 17:22:18,DELIVERED
O0002131,C000652,S008,2025-12-24 01:11:18,DELIVERED
O0002132,C000082,S007,2025-12-25 04:53:18,SHIPPED
O0002133,C000262,S005,2025-12-25 12:57:18,DELIVERED
O0002134,C000064,S002,2025-12-23 08:47:18,SHIPPED
O0002135,C000062,S006,2025-12-25 11:33:18,SHIPPED
O0002136,C000060,S001,2025-12-28 02:19:18,PLACED
O0002137,C000093,S001,2025-12-27 07:13:18,SHIPPED
O0002138,C000689,S006,2025-12-26 18:34:18,CANCELLED
O0002139,C000637,S002,2025-12-23 05:09:18,DELIVERED
O0002140,C000787,S004,2025-12-26 13:04:18,DELIVERED
O0002141,C000734,S002,2025-12-27 17:08:18,SHIPPED
O0002142,C000733,S004,2025-12-25 11:07:18,PLACED
O0002143,C000229,S006,2025-12-27 01:32:18,DELIVERED
O0002144,C000149,S005,2025-12-28 02:49:18,SHIPPED
O0002145,C000602,S005,2025-12-23 20:02:18,PLACED
O0002146,C000543,S008,2025-12-26 10:30:18,SHIPPED
O0002147,C000236,S008,2025-12-28 01:36:18,SHIPPED
O0002148,C000718,S010,2025-12-28 03:05:18,DELIVERED
O0002149,C000604,S002,2025-12-23 10:36:18,PLACED
O0002150,C000047,S003,2025-12-28 08:07:18,SHIPPED
O0002151,C000792,S010,2025-12-24 07:14:18,SHIPPED
O0002152,C000748,S003,2025-12-25 08:56:18,DELIVERED
O0002153,C000188,S001,2025-12-27 05:52:18,PLACED
O0002154,C000178,S002,2025-12-27 20:31:18,SHIPPED
O0002155,C000739,S006,2025-12-26 09:15:18,PLACED
O0002156,C000535,S005,2025-12-22 15:35:18,DELIVERED
O0002157,C000163,S001,2025-12-24 19:31:18,PLACED
O0002158,C000639,S006,2025-12-24 19:39:18,SHIPPED
O0002159,C000707,S010,2025-12-22 18:49:18,PLACED
O0002160,C000217,S002,2025-12-22 11:15:18,DELIVERED
O0002161,C000325,S008,2025-12-24 00:50:18,SHIPPED
O0002162,C000136,S004,2025-12-24 09:29:18,DELIVERED
O0002163,C000239,S009,2025-12-25 05:44:18,DELIVERED
O0002164,C000327,S008,2025-12-24 12:42:18,DELIVERED
O0002165,C000603,S003,2025-12-22 14:53:18,DELIVERED
O0002166,C000256,S005,2025-12-26 19:03:18,PLACED
O0002167,C000681,S009,2025-12-27 14:21:18,SHIPPED
O0002168,C000703,S001,2025-12-23 13:18:18,CANCELLED
O0002169,C000568,S001,2025-12-22 18:48:18,DELIVERED
O0002170,C000458,S010,2025-12-25 12:58:18,SHIPPED
O0002171,C000264,S003,2025-12-23 05:26:18,SHIPPED
O0002172,C000640,S010,2025-12-28 01:35:18,DELIVERED
O0002173,C000154,S009,2025-12-26 19:03:18,SHIPPED
O0002174,C000028,S005,2025-12-23 18:57:18,DELIVERED
O0002175,C000503,S008,2025-12-28 06:14:18,CANCELLED
O0002176,C000747,S004,2025-12-28 08:56:18,PLACED
O0002177,C000265,S007,2025-12-28 19:41:18,DELIVERED
O0002178,C000758,S006,2025-12-25 12:42:18,DELIVERED
O0002179,C000498,S001,2025-12-25 20:00:18,SHIPPED
O0002180,C000614,S010,2025-12-23 07:29:18,DELIVERED
O0002181,C000062,S002,2025-12-25 21:36:18,DELIVERED
O0002182,C000090,S010,2025-12-27 00:32:18,PLACED
O0002183,C000191,S001,2025-12-27 17:51:18,SHIPPED
O0002184,C000753,S008,2025-12-25 17:06:18,PLACED
O0002185,C000424,S009,2025-12-22 19:57:18,DELIVERED
O0002186,C000276,S004,2025-12-25 01:04:18,SHIPPED
O0002187,C000681,S003,2025-12-26 00:13:18,SHIPPED
O0002188,C000015,S007,2025-12-23 01:25:18,DELIVERED
O0002189,C000564,S001,2025-12-28 06:27:18,DELIVERED
O0002190,C000521,S001,2025-12-22 02:25:18,DELIVERED
O0002191,C000437,S001,2025-12-22 01:47:18,SHIPPED
O0002192,C000235,S003,2025-12-25 10:18:18,DELIVERED
O0002193,C000708,S009,2025-12-24 14:06:18,SHIPPED
O0002194,C000542,S006,2025-12-26 21:41:18,DELIVERED
O0002195,C000139,S004,2025-12-25 21:26:18,DELIVERED
O0002196,C000029,S010,2025-12-27 01:53:18,CANCELLED
O0002197,C000648,S006,2025-12-24 22:16:18,SHIPPED
O0002198,C000739,S001,2025-12-26 05:49:18,DELIVERED
O0002199,C000702,S002,2025-12-22 01:18:18,PLACED
O0002200,C000763,S008,2025-12-28 16:33:18,DELIVERED
O0002201,C000737,S007,2025-12-27 10:18:18,DELIVERED
O0002202,C000471,S008,2025-12-22 00:21:18,SHIPPED
O0002203,C000289,S008,2025-12-28 05:47:18,SHIPPED
O0002204,C000176,S003,2025-12-23 08:57:18,SHIPPED
O0002205,C000144,S002,2025-12-27 10:55:18,SHIPPED
O0002206,C000679,S005,2025-12-28 11:08:18,DELIVERED
O0002207,C000716,S003,2025-12-24 00:11:18,PLACED
O0002208,C000096,S008,2025-12-25 05:39:18,DELIVERED
O0002209,C000778,S001,2025-12-23 00:59:18,SHIPPED
O0002210,C000379,S009,2025-12-28 09:49:18,SHIPPED
O0002211,C000621,S009,2025-12-23 07:28:18,PLACED
O0002212,C000398,S002,2025-12-28 08:12:18,PLACED
O0002213,C000551,S006,2025-12-25 19:53:18,SHIPPED
O0002214,C000277,S006,2025-12-22 12:54:18,CANCELLED
